,name,region,X,Y
5000,Tomatin 15 Year Old,Highland Whisky,0.6382819576372338,-0.2099029699037085
5001,Tomatin 15 Year Old,Highland Whisky,-0.8940433693429712,0.08168461364457387
5002,Tomatin 15 Year Old,Highland Whisky,-0.8940433693429712,0.08168461364457387
5003,Tomatin 15 Year Old,Highland Whisky,0.6382819576372338,-0.2099029699037085
5004,Tomatin 15 Year Old,Highland Whisky,0.6382819576372338,-0.2099029699037085
5005,Tomatin 15 Year Old,Highland Whisky,-0.8940433693429712,0.08168461364457387
5006,Tomatin 15 Year Old,Highland Whisky,-0.8940433693429712,0.08168461364457387
5007,Jura 8 Year Old 2008 - Hepburn's Choice (Langside),Island Whisky,-0.7975496560439299,0.2928779856133443
5008,Bowmore 24 Year Old 1991 (cask 616) - Celebration Of The Cask (Càrn Mòr),Islay Whisky,-0.02095252887027993,0.9018492608454802
5009,Ardbeg -  Batch 6 (That Boutique-y Whisky Company),Islay Whisky,0.21512434441866124,0.8368860654863122
5010,Bowmore 26 Year Old 1989 (cask 3) - Mission Gold (Murray McDavid),Islay Whisky,0.03721234090402063,0.5169593051469208
5011,Kininvie 23 Year Old 1990 (Batch 2),Speyside Whisky,0.7396541757876685,-0.12565704068724035
5012,Ardmore 15 Year Old 2002 (cask 94091) - Chieftain's (Ian Macleod),Highland Whisky,-0.6344474872738053,0.34967610025509227
5013,Isle of Jura Superstition with Tin,Island Whisky,0.5167945747595507,-0.07387805738419626
5014,Glen Moray 17 Year Old 1998 - Small Batch (WM Cadenhead),Speyside Whisky,-0.5325625771660899,-0.1755780188643118
5015,Lagavulin 10 Year Old - Batch 2 (That Boutique-y Whisky Company),Islay Whisky,0.28233416290290847,0.7767372641228459
5016,Dalmore 10 Year Old - Vintage 2004,Highland Whisky,-0.4926153856643211,-0.5584739446676613
5017,Glen Garioch 23 Year Old 1990 - Highland Laird (Bartels Whisky),Highland Whisky,-0.3918541795251056,0.0761629571917265
5018,Benrinnes 8 Year Old 2008 (cask 11072) - Provenance (Douglas Laing),Speyside Whisky,-0.3791179861845605,-0.13083969181874555
5019,Macduff 25 Year Old 1990 - Single Cask (Master of Malt),Highland Whisky,-0.3403342253756547,-0.1310067775815384
5020,Caol Ila 14 Years Old Unpeated (2012 Special Release),Islay Whisky,0.5173795312876182,0.47036813045534087
5021,Ledaig 10 Year Old 2005 (cask 10987) - Old Particular (Douglas Laing),Island Whisky,0.26623370426818327,1.2092104155459802
5022,Auchentoshan 13 Year Old 2002 (cask 10969) - Provenance (Douglas Laing),Lowland Whisky,-0.23127719275976633,0.10300201591405922
5023,Banquet of Fruits 1994 (bottled 2015) - Wemyss Malts (Aberfeldy),Highland Whisky,-0.03884623818656653,-0.35703060032352923
5024,GlenDronach 19 Year Old 1995 (cask 3806) - Batch 12,Highland Whisky,-0.027689785553849655,-0.28772580581451446
5025,Laphroaig 14 Year Old 2001 (cask 10877) - Old Particular (Douglas Laing),Islay Whisky,0.29555937358880974,1.1624004357757698
5026,GlenDronach 20 Year Old 1995 (cask 444) - Batch 12,Highland Whisky,-0.035116211326277576,-0.38206561685398716
5027,GlenDronach 20 Year Old 1994 (cask 3273) - Batch 12,Highland Whisky,0.6717826623318242,-0.22285285872341545
5028,Ardmore 10 Year Old 2006 - Single Cask (Master of Malt),Highland Whisky,-0.018126590648250396,0.632005475669708
5029,GlenDronach 20 Year Old 1994 (cask 3398) - Batch 12,Highland Whisky,0.1103441055081862,-0.3973959348071902
5030,The Glenlivet Nàdurra Oloroso Batch OL0614,Speyside Whisky,-0.4807786713522654,-0.195390727310648
5031,Orange and Gooseberry Harvest 1997 (bottled 2016) - Wemyss Malts (Glenrothes),Speyside Whisky,-0.5143754221987615,-0.12756723372431833
5032,Highland Park - Batch 3 (That Boutique-y Whisky Company),Island Whisky,-0.1863888341772648,0.07285612701968623
5033,Kilchoman Machir Bay 2014 Release,Islay Whisky,0.4688514452168573,0.5303022582588385
5034,Caol Ila 25 Year Old 1989 (cask 10749) - Xtra Old Particular (Douglas Laing),Islay Whisky,-0.24153035054090494,0.8865555703383313
5035,BenRiach 35 Year Old 1976 Peated Hogshead,Speyside Whisky,0.20568484762348777,0.06355947595364941
5036,Bunnahabhain 26 Year Old 1989 (cask 12142) - Old Malt Cask (Hunter Laing),Islay Whisky,0.6633674999885057,-0.24877431215400983
5037,Bunnahabhain 33 Year Old 1982 - Single Cask (Master of Malt),Islay Whisky,-0.788084703830946,-0.013523776187862685
5038,Aultmore 25 Year Old 1990 - Single Cask (Master of Malt),Speyside Whisky,-0.028704441773931375,0.14722281211944094
5039,Mortlach 18 Year Old 1997 (cask 7182) - Un-Chillfiltered Collection (Signatory),Speyside Whisky,-0.08007244893350643,-0.34882282776274176
5040,BenRiach 12 Year Old Horizons,Speyside Whisky,0.0754018753858288,-0.3423615064506918
5041,The Macallan 18 Year Old 1996 Sherry Oak,Speyside Whisky,-0.30330414109733894,-0.534349661943927
5042,Dalwhinnie 1996 (bottled 2012) Oloroso Cask Finish - Distillers Edition,Highland Whisky,0.5802965567556293,-0.12313295877907472
5043,GlenDronach 11 Year Old 2004 (cask 5524) - Batch 12,Highland Whisky,-0.14012593581722696,-0.6565232992954582
5044,The Macallan 18 Year Old 1995 Sherry Oak,Speyside Whisky,0.20144684570162363,-0.4566052220428675
5045,Dalmore 1999 (bottled 2012) - Connoisseurs Choice (Gordon & MacPhail),Highland Whisky,0.4415710698360714,-0.5076531592193726
5046,Miltonduff 15 Year Old 2000 (cask 10854) - Old Particular (Douglas Laing),Speyside Whisky,0.07078396660506087,-0.088049157964476
5047,Tamdhu 21 Year Old 1991 (cask 35096) - Celebration of the Cask (Càrn Mòr),Speyside Whisky,0.11941490356669719,-0.15295824145717368
5048,Benrinnes 18 Year Old 1997 (casks 3008 & 3009) (Signatory),Speyside Whisky,-0.22015784445757144,-0.1528859613274221
5049,Caol Ila 2001 (bottled 2013) Moscatel Cask Finish  - Distillers Edition,Islay Whisky,0.6298973293536329,0.1907125600954695
5050,Bunnahabhain 26 Year Old 1989 (casks 5811 & 5812) - Cask Strength Collection (Signatory),Islay Whisky,-0.06365816927082549,-0.4847367229042471
5051,Ledaig 12 Year Old 2004 (The Whisky Lounge),Island Whisky,-0.3605205085530503,1.0911116784684198
5052,Glen Spey 14 Year Old 1997 - Old Malt Cask (Douglas Laing),Speyside Whisky,0.11580005681523677,-0.14790992103982378
5053,Tomintoul 21 Year Old (old bottling),Speyside Whisky,0.36273763151487304,-0.5782830921610997
5054,BenRiach 16 Year Old 1999 (cask 5043) - Oloroso Cask Finish,Speyside Whisky,-0.25739857580390824,-0.6274799152981713
5055,Caol Ila 8 Year Old 2007 (casks 315331 & 315334) - Un-Chillfiltered (Signatory),Islay Whisky,0.7581784410371,-0.4806371320958967
5056,Smith's Glenlivet 15 Year Old - Gordon & MacPhail,Speyside Whisky,0.7868655531856563,0.06035551995576349
5057,Dalmore Spey Dram - The Rivers Collection 2012,Highland Whisky,0.09265839138165372,-0.30493206437282977
5058,Ledaig 7 Year Old 2008 (casks 700748 & 700756) - Un-Chillfiltered (Signatory),Island Whisky,-0.23498966840968427,0.7296395995481687
5059,Inchmurrin 21 Year Old,Highland Whisky,0.3960484123769793,-0.4623990647538523
5060,Miltonduff 13 Year Old 1989 (Signatory),Speyside Whisky,0.296645239503637,0.20179117178049588
5061,Strathisla 1999 (Gordon and MacPhail),Speyside Whisky,0.3997190814522663,-0.017506500141453524
5062,Caol Ila 5 Year Old 2010 (cask 11073) - Provenance (Douglas Laing),Islay Whisky,0.6646477486675736,1.2883381431850127
5063,Tobermory Heavily Peated 16 Year Old 1998 - Single Cask (Master of Malt),Island Whisky,-0.15253565940676977,0.8495934214816485
5064,Benromach Peat Smoke 2005,Speyside Whisky,-0.008605872925285987,0.9364647621760214
5065,Glenmorangie Companta Private Edition,Highland Whisky,0.48477440252805293,-0.014456478469921596
5066,Darkness! Ben Nevis 17 Year Old Palo Cortado Cask Finish,Highland Whisky,-0.15074469907125426,-0.28818317260229
5067,Glenmorangie Sonnalta PX Private Edition,Highland Whisky,0.5983083533231259,-0.308883114566764
5068,Bw3 - Elements of Islay (Bowmore),Islay Whisky,0.24240772823181453,0.4679632213255436
5069,Glencadam 34 Year Old 1977 - Old & Rare (Douglas Laing),Highland Whisky,0.5502471392404793,-0.6199920851647734
5070,Bruichladdich 21 Year Old 1992 (cask 978052) - The Octave (Duncan Taylor),Islay Whisky,-0.0974076317336994,0.13309449444264274
5071,Glencadam 12 Year Old Portwood Finish,Highland Whisky,0.276231367843396,-0.3832825479737529
5072,Teaninich 2004 - Connoisseurs Choice (Gordon and MacPhail),Highland Whisky,-0.37369616026339847,-0.11924761236991127
5073,Tobermory 21 Year Old - Batch 4 (That Boutique-y Whisky Company),Island Whisky,-0.20433514581270126,-0.20888649478407717
5074,Glenrothes 1969 (bottled 2008) - The MacPhail's Collection (Gordon and MacPhail),Speyside Whisky,0.8700429248771987,-0.5797890982737431
5075,Dalmore Tweed Dram - The Rivers Collection 2012,Highland Whisky,-0.03908616809838027,-0.5428093348715527
5076,Miltonduff 31 Year Old 1982 (cask 836379) - The Duncan Taylor Single,Speyside Whisky,-0.13273890794266258,-0.35267327869367054
5077,Ardmore 25 Year Old,Highland Whisky,0.7034642364080979,-0.0773307268721276
5078,The Glenrothes 2000 (bottled 2017),Speyside Whisky,-0.23639760079628022,-0.42439880225242527
5079,Arran Machrie Moor Peated - Batch 5,Island Whisky,0.01838453735753043,0.8230085047166616
5096,Tomintoul 12 Year Old Portwood Finish,Speyside Whisky,0.5237656031197677,-0.519753250786335
5097,Old Pulteney Isabella Fortuna WK499 1l,Highland Whisky,0.10203686390805752,-0.4645813090875515
5098,Glen Grant 16 Year Old,Speyside Whisky,-0.04714821501028316,-0.024173507707455615
5099,"Benriach 18 Year Old 1998 (cask 6401) - Triple Distilled, Pedro Ximénez Cask Finish",Speyside Whisky,-0.4404624736414119,-0.28947518264514893
5100,Ben Nevis 19 Year Old 1996 - Single Cask (Master of Malt),Highland Whisky,-0.39489163381168085,-0.17138584058279233
5101,Dailuaine 13 Year Old 1998 - Dimensions (Duncan Taylor),Speyside Whisky,0.26569012360621413,-0.1526058815936205
5102,Dailuaine 13 Year Old 1998 - Dimensions (Duncan Taylor),Speyside Whisky,0.26569012360621413,-0.1526058815936205
5103,Dailuaine 13 Year Old 1998 - Dimensions (Duncan Taylor),Speyside Whisky,0.5730343827034234,-0.8456618435288548
5104,Dailuaine 13 Year Old 1998 - Dimensions (Duncan Taylor),Speyside Whisky,0.5730343827034234,-0.8456618435288548
5105,Dailuaine 13 Year Old 1998 - Dimensions (Duncan Taylor),Speyside Whisky,0.26569012360621413,-0.1526058815936205
5106,Dailuaine 13 Year Old 1998 - Dimensions (Duncan Taylor),Speyside Whisky,0.26569012360621413,-0.1526058815936205
5107,Dailuaine 13 Year Old 1998 - Dimensions (Duncan Taylor),Speyside Whisky,0.5730343827034234,-0.8456618435288548
5108,Dailuaine 13 Year Old 1998 - Dimensions (Duncan Taylor),Speyside Whisky,0.5730343827034234,-0.8456618435288548
5109,Dailuaine 13 Year Old 1998 - Dimensions (Duncan Taylor),Speyside Whisky,0.26569012360621413,-0.1526058815936205
5110,Dailuaine 13 Year Old 1998 - Dimensions (Duncan Taylor),Speyside Whisky,0.26569012360621413,-0.1526058815936205
5111,Dailuaine 13 Year Old 1998 - Dimensions (Duncan Taylor),Speyside Whisky,0.5730343827034234,-0.8456618435288548
5112,Dailuaine 13 Year Old 1998 - Dimensions (Duncan Taylor),Speyside Whisky,0.5730343827034234,-0.8456618435288548
5113,Dailuaine 13 Year Old 1998 - Dimensions (Duncan Taylor),Speyside Whisky,0.26569012360621413,-0.1526058815936205
5114,Dailuaine 13 Year Old 1998 - Dimensions (Duncan Taylor),Speyside Whisky,0.26569012360621413,-0.1526058815936205
5115,Dailuaine 13 Year Old 1998 - Dimensions (Duncan Taylor),Speyside Whisky,0.5730343827034234,-0.8456618435288548
5116,Dailuaine 13 Year Old 1998 - Dimensions (Duncan Taylor),Speyside Whisky,0.5730343827034234,-0.8456618435288548
5117,Caol Ila 19 Year Old 1996 (cask 12159) - Old Malt Cask (Hunter Laing),Islay Whisky,0.6230600180559821,2.330880021769345
5118,Glen Garioch 21 Year Old 1995 (cask 11471) - Old Particular (Douglas Laing),Highland Whisky,-0.4989319954106133,-0.24730810228696012
5119,Glenfarclas 31 Year Old Port Cask,Speyside Whisky,0.3918567043761089,-0.5169735356536096
5120,The GlenDronach 18 Year Old (Tawny Port Cask Finish),Highland Whisky,0.13123622268918433,-0.06442035366492013
5121,Macallan 1980 - Speymalt (Gordon & MacPhail),Speyside Whisky,0.9365832770241789,-0.3503873660149988
5122,Tomatin 1992 Oloroso Sherry Hogshead Matured,Highland Whisky,0.23570437184464396,-0.5890655270966213
5123,Ardmore Traditional,Highland Whisky,0.44030294230834954,0.398857442431425
5124,Port Ellen 33 Year Old 1982 - Old & Rare Platinum (Hunter Laing),Islay Whisky,0.49191059365127515,0.8667049386519947
5125,Clynelish 20 Year Old 1995 (cask 8682) - Ibisco Decanter (Signatory),Highland Whisky,0.23480459333711015,0.16944767895684051
5126,Dalwhinnie 1995 (bottled 2011) Oloroso Cask Finish - Distillers Edition,Highland Whisky,0.6040010458343387,-0.4107624648374691
5127,Glenlossie 17 Year Old 1997 (cask 10861) - Old Particular (Douglas Laing),Speyside Whisky,0.12074037651905863,0.07933153658176043
5128,Caol Ila 14 Year Old 2002 (cask 16-242) - Hidden Casks Collection (Valinch & Mallet),Islay Whisky,-0.5429175994394322,-0.16168283707514608
5130,Glentauchers 9 Year Old 2007 (cask 11086) - Provenance (Douglas Laing),Speyside Whisky,-0.066055747427564,-0.19435510620434268
5131,Shellfish Platter 1997 (bottled 2015) - Wemyss Malts (Bowmore),Islay Whisky,0.0392942676607204,0.9189068692953182
5132,Benrinnes 7 Year Old 2008 - Strictly Limited (Càrn Mòr),Speyside Whisky,-0.6124177817820304,-0.22157233217507316
5133,Caol Ila 20 Year Old 1995 (cask 10870) - Old Particular (Douglas Laing),Islay Whisky,0.5408957950618098,1.311659516045466
5134,Cu Dhub Black,Speyside Whisky,0.9855927581573458,0.30794796988354683
5135,Glen Garioch 21 Year Old 1994 (cask 1) - Pearls Of Scotland (Gordon & Company),Highland Whisky,-0.23303805825063467,-0.1719288912634513
5136,Bunnahabhain 7 Year Old 2008 (cask 604) - Dimensions (Duncan Taylor),Islay Whisky,-0.17611639316044397,0.12440707272545942
5137,Dailuaine 8 Year Old 2007 - Hepburn's Choice (Langside),Speyside Whisky,-0.15231788091131548,-0.16041283536322193
5138,Glen Scotia 10 Year Old,Campbeltown Whisky,0.2059226311829362,-0.11124092870692222
5139,Tomintoul With A Peaty Tang 1l,Speyside Whisky,0.8172307931413053,0.574681936101427
5140,Tamdhu 24 Year Old 1989 (cask 4104) - Mackillop's Choice,Speyside Whisky,-0.05623371438774878,-0.1903920017557736
5141,Hazelburn 13 Year Old,Campbeltown Whisky,-0.06387329238686705,-0.7393715011019348
5142,Macduff 2000 (bottled 2013) - Connoisseurs Choice (Gordon & MacPhail),Highland Whisky,-0.25138883119380456,0.28670987988750524
5143,Glengoyne 19 Year Old 1996 - Distiller's Art (Langside),Highland Whisky,0.1304722360997234,-0.1473951487106578
5144,Balmenach 10 Year Old 2005 (cask 11247) - Provenance (Douglas Laing),Speyside Whisky,0.3253259664064701,-0.29374724103149075
5145,Strathmill 21 Year Old 1990 - Dimensions (Duncan Taylor),Speyside Whisky,0.6195518596501518,-0.5393091771754088
5146,Strathmill 21 Year Old 1990 - Dimensions (Duncan Taylor),Speyside Whisky,0.6195518596501518,-0.5393091771754088
5147,Strathmill 21 Year Old 1990 - Dimensions (Duncan Taylor),Speyside Whisky,0.3943637327297946,-0.4376039312702681
5148,Strathmill 21 Year Old 1990 - Dimensions (Duncan Taylor),Speyside Whisky,0.3943637327297946,-0.4376039312702681
5149,Strathmill 21 Year Old 1990 - Dimensions (Duncan Taylor),Speyside Whisky,0.6195518596501518,-0.5393091771754088
5150,Strathmill 21 Year Old 1990 - Dimensions (Duncan Taylor),Speyside Whisky,0.6195518596501518,-0.5393091771754088
5151,Strathmill 21 Year Old 1990 - Dimensions (Duncan Taylor),Speyside Whisky,0.3943637327297946,-0.4376039312702681
5152,Strathmill 21 Year Old 1990 - Dimensions (Duncan Taylor),Speyside Whisky,0.3943637327297946,-0.4376039312702681
5153,Strathmill 21 Year Old 1990 - Dimensions (Duncan Taylor),Speyside Whisky,0.6195518596501518,-0.5393091771754088
5154,Strathmill 21 Year Old 1990 - Dimensions (Duncan Taylor),Speyside Whisky,0.6195518596501518,-0.5393091771754088
5155,Strathmill 21 Year Old 1990 - Dimensions (Duncan Taylor),Speyside Whisky,0.3943637327297946,-0.4376039312702681
5156,Strathmill 21 Year Old 1990 - Dimensions (Duncan Taylor),Speyside Whisky,0.3943637327297946,-0.4376039312702681
5157,Strathmill 21 Year Old 1990 - Dimensions (Duncan Taylor),Speyside Whisky,0.6195518596501518,-0.5393091771754088
5158,Strathmill 21 Year Old 1990 - Dimensions (Duncan Taylor),Speyside Whisky,0.6195518596501518,-0.5393091771754088
5159,Strathmill 21 Year Old 1990 - Dimensions (Duncan Taylor),Speyside Whisky,0.3943637327297946,-0.4376039312702681
5160,Strathmill 21 Year Old 1990 - Dimensions (Duncan Taylor),Speyside Whisky,0.3943637327297946,-0.4376039312702681
5162,Glen Ord 11 Year Old 2004 (cask 11215) - Provenance (Douglas Laing),Highland Whisky,-0.24060972962098545,0.40628888455813406
5163,Jura 10 Year Old 2006 (cask 11535) - Provenance (Douglas Laing),Island Whisky,-0.2910945524945477,-0.21447529614282346
5164,Mannochmore 13 Year Old 1997 - Old Malt Cask (Douglas Laing),Speyside Whisky,0.2251900178553079,-0.3026487430846024
5165,Rosebank 21 Year Old 1992 (2014 Special Release),Lowland Whisky,0.06871749264901127,0.08110338635930758
5166,Caol Ila 2001 (bottled 2014) - Connoisseurs Choice (Gordon & MacPhail),Islay Whisky,0.3550100588891164,1.1014372827574594
5167,Benrinnes - Batch 2 (That Boutique-y Whisky Company),Speyside Whisky,0.7418252260596704,-0.5051948179862866
5168,Arran 18 Year Old 1996 (cask 1835) - Thompson's,Island Whisky,0.0033392845371582117,-0.1716107084417726
5169,Glen Elgin 20 Year Old 1989 - Mackillop's Choice 54.2%,Speyside Whisky,0.5139348804414704,-0.12313771155754993
5170,Glenfiddich Rich Oak - Gift Tin,Speyside Whisky,0.6063522320700762,-0.4221540174532134
5171,Clynelish 17 Year Old 1998 (casks 7778 & 7779) (Signatory),Highland Whisky,0.5375317085982588,0.5029158914676927
5172,Old Pulteney 1982 (bottled 2014) - Gordon & MacPhail,Highland Whisky,-0.16573797500940413,0.16263900343757842
5173,Braeval - Batch 2 (That Boutique-y Whisky Company),Speyside Whisky,-0.5083838781522825,-0.14085814540254182
5174,Dailuaine - Batch 1 (That Boutique-y Whisky Company),Speyside Whisky,-0.004343330628766122,0.0794715615869367
5175,Talisker 30 Year Old (2011 Release),Island Whisky,0.3114607936480595,-0.003869185236059891
5176,Glenburgie - Batch 1 (That Boutique-y Whisky Company),Speyside Whisky,-0.1975645037390085,-0.34442401017992597
5177,Linkwood 20 Year Old 1995 (casks 5927 & 5934) (Signatory),Speyside Whisky,-0.15511291876253547,-0.17611629064238762
5178,Lagavulin 1995 (bottled 2011) Pedro Ximénez Cask Finish - Distillers Edition,Islay Whisky,0.5550208725982018,-0.20120197853958532
5179,Ben Nevis 19 Year Old 1996 (cask 12148) - Old Malt Cask (Hunter Laing),Highland Whisky,-0.2865892379965957,0.03316458958146276
